episode,total_return,sharpe,max_drawdown,alpha,critic_loss,actor_loss,alpha_loss
200,-0.16152837499999995,0.5441594188401621,-0.34038566754463445,9.114799497394006e-10,1.3438241612391194e-07,0.004705553275054517,3.4068250882613405
201,-0.18837156249999998,0.5018463787592254,-0.35133163842847387,1.017650790329799e-09,1.5115803141066705e-07,0.004539874769971764,1.1664174365315423
202,-0.18839781249999998,0.5137107535483318,-0.3562044815316193,9.349726791786498e-10,1.0095238945385836e-07,0.004371642773405889,-6.849749433982117
203,-0.1763123125,0.5494199816808272,-0.34718286816796307,6.998070646972639e-10,6.244716423184074e-08,0.004195747033486464,-11.550443931790003
204,-0.18986124999999998,0.5258193887032802,-0.3554928474803427,5.273793318688007e-10,3.406095357763994e-08,0.004026414292357458,-12.07598260760429
205,-0.18644218749999997,0.5358308923964155,-0.3457061027266303,4.095088523473773e-10,2.422931500775045e-08,0.003850306866098808,-11.430905326698603
206,-0.14833487499999998,0.5796969369438191,-0.34171457266268696,3.2465724544671473e-10,1.7901938704218544e-08,0.003681765819554416,-9.801643333438712
207,-0.15913149999999998,0.5572038067358199,-0.34439771489137694,2.7056856307136134e-10,1.3733869255163193e-08,0.0035196140133114616,-5.756930743832145
208,-0.16240581249999997,0.5598222271645592,-0.3434182746906865,2.494734809721159e-10,1.1317985450273213e-08,0.003351775746444379,-0.2617156546680871
209,-0.133942,0.5807602420669211,-0.3427717695950063,2.6878689439881773e-10,8.358718982122553e-09,0.003200055185165085,4.899595506162029
210,-0.16260675000000002,0.5335354412502641,-0.34439892381290776,3.246150026230165e-10,6.1487660271218254e-09,0.0030505718887841615,6.2488412099668755
211,-0.177502375,0.5221449722065725,-0.3452268717588112,3.82150193880766e-10,5.658548627790035e-09,0.002905650860824992,3.529688258549775
212,-0.144377125,0.571414658301586,-0.3420362501426034,3.889673361235993e-10,4.735029485232389e-09,0.0027683181122166085,-2.510154853528318
213,-0.143480375,0.5637833216389808,-0.3572361172473663,3.2256520601772337e-10,4.07953840467561e-09,0.0026346589012910537,-9.322613948455748
214,-0.1850620625,0.502537829551162,-0.34801242964670004,2.394291158622908e-10,3.758729809737102e-09,0.0025076785463025455,-13.337966696051947
215,-0.13976524999999995,0.5732300419221689,-0.33690382361392623,1.791711703387059e-10,3.4174476301831167e-09,0.002383274540868307,-13.764842089216117
216,-0.10988606249999999,0.6076499513500911,-0.3408417872180061,1.3965491490231065e-10,3.359312054362339e-09,0.002268484179777178,-11.8620369589
217,-0.14633275,0.5448255867783052,-0.3353136400933276,1.1205724563980941e-10,2.5694193907140665e-09,0.0021575254348198958,-9.454369254448318
218,-0.130567,0.5763064983084022,-0.3486679740393813,9.381996037653443e-11,3.711521389015539e-09,0.0020636183947450324,-6.639942865084335
219,-0.08767287499999998,0.6275253893109645,-0.3468089432392306,8.239073087806944e-11,2.3076129986266595e-09,0.0019643199123514474,-3.556091582202814
220,-0.1458930625,0.5431483388487114,-0.3547096247166383,7.700607772172844e-11,1.9357796721196343e-09,0.0018770183807341678,-0.770500375557238
221,-0.11572793749999999,0.580823579355226,-0.34274007662011047,7.91109063118357e-11,1.6160693214351485e-09,0.0017891456288608044,2.1886010817780073
222,-0.14295912499999996,0.5428980785810756,-0.34891827650400653,8.857492794352946e-11,1.7752954283401965e-09,0.0017047710119783726,4.1147206423840315
223,-0.17284224999999998,0.4972859221251439,-0.3563006422126488,1.0188432673996744e-10,1.3805774112869628e-09,0.001625510729231945,3.9483439329330476
224,-0.10288237499999997,0.5858939423649769,-0.3485453135632037,1.1520728535418431e-10,1.2205615228302712e-09,0.0015493342440063562,3.237878816820628
225,-0.11214706249999995,0.5744955780634763,-0.34392572377442937,1.271653176302342e-10,9.815660073167456e-10,0.0014762123452120891,2.146043172119465
226,-0.08919624999999998,0.6066114860728579,-0.3313741999671537,1.317931187659552e-10,7.273690402718042e-10,0.0014049596849075529,0.2241915910979457
227,-0.12495743749999999,0.5548617560292957,-0.35165797599124105,1.2665022893501022e-10,7.269070505017916e-10,0.0013372116105962047,-2.555196824459791
228,-0.1478144375,0.5220036710065845,-0.34394962290417497,1.1256710733500659e-10,7.571778624377715e-10,0.0012718501808293035,-3.918884784409413
229,-0.13455168750000002,0.5287295152062658,-0.35116095911241674,9.835818540298562e-11,7.505283511633453e-10,0.0012101281631216635,-4.278366047557942
230,-0.11980662500000006,0.5501384182741015,-0.3559736288475558,8.30988733802596e-11,7.882061519951939e-10,0.0011531481892964493,-6.03256547618448
231,-0.1087526875,0.5556263493023326,-0.33750103527436365,7.009857345306593e-11,7.506576120135387e-10,0.001097192367314303,-5.170701187130623
232,-0.12103043749999998,0.5441057781400037,-0.3497013749793512,6.030248704902963e-11,6.845386331499439e-10,0.0010451071959158237,-4.59088857741351
233,-0.14186143750000002,0.5133532866910193,-0.3583413798746775,5.284019210152896e-11,6.625871301959536e-10,0.0009949384980779846,-3.859630912177044
234,-0.1604410625,0.4814761461655849,-0.35200132583794214,4.761981361526646e-11,5.952603527541636e-10,0.0009475911020794056,-2.753584329392742
235,-0.05726312499999997,0.6211761337934455,-0.3407000580677136,4.432519119507927e-11,5.298841640849903e-10,0.0009015844724606247,-1.4909069560947652
236,-0.11594424999999997,0.5454995401237949,-0.3555923469024088,4.246881496738953e-11,4.739007494754166e-10,0.0008574754028367992,-1.125802774046975
237,-0.10772081249999998,0.5514576147566804,-0.3429293303304494,4.1012210559592304e-11,4.899318391220763e-10,0.0008160351454285073,-0.5095036590245454
238,-0.06306012500000002,0.6085186650311274,-0.33455492696069766,4.165984278479251e-11,4.0109407616886004e-10,0.000775869239399455,1.0304626208312422
239,-0.08672449999999998,0.5807178540083227,-0.3446691385691582,4.313211732008247e-11,4.430311309926916e-10,0.000738323250377838,1.1909473541899527
240,-0.11781256250000005,0.526314162788325,-0.3472178278267808,4.616562733757351e-11,3.632658820694863e-10,0.0007028775776601354,2.325795770482949
241,-0.10669031250000005,0.5449546620174625,-0.3429098266963093,4.9627587148583575e-11,3.479750291056205e-10,0.0006687928257396861,2.079990431468504
242,-0.07861381249999999,0.5750852751584621,-0.3330533984030667,5.357068966797782e-11,3.6950078971272164e-10,0.0006365744425345353,1.9192038523042774
243,-0.10595462499999997,0.5385132626452289,-0.34310014567873737,5.6635399061062406e-11,3.1268866217936894e-10,0.0006059501698859934,1.2130605537021977
244,-0.11355706249999997,0.534178934695951,-0.3379426048430884,5.7811528766691197e-11,3.082485218256788e-10,0.0005769550351309947,0.30909214139106445
245,-0.08846975000000001,0.5611057277043858,-0.34513574097253036,5.7635370064238003e-11,3.0715034254404974e-10,0.0005488912322257852,-0.7793028264842068
246,-0.08858231250000004,0.5555121998267379,-0.3410445885557418,5.5031252349728805e-11,2.9089716228020945e-10,0.000522980333927332,-1.6567203771775785
247,-0.12202931250000004,0.5157353629085303,-0.3467545746572423,5.085358620982141e-11,2.5160371029767637e-10,0.0004969170800195218,-3.0699250422593156
248,-0.08917956250000003,0.5543414640794478,-0.337921683840372,4.55750384585577e-11,2.598932572513807e-10,0.0004739869971958439,-3.0626265626396902
249,-0.11339406249999995,0.5053431292415631,-0.35795524849093874,4.0377349063849576e-11,2.627339857372981e-10,0.0004515446120156289,-4.252100570818012
250,-0.07603081249999999,0.5580785274191982,-0.3411579529109683,3.5256530759357667e-11,2.2958890057063253e-10,0.0004287543885261905,-4.092331401996154
251,-0.08572725000000003,0.549217885213621,-0.34689575451331844,3.118329429582525e-11,2.3386288892684147e-10,0.00040913209959101673,-3.7059671813669683
252,-0.08459525000000001,0.5603478204854413,-0.3372435962455234,2.7721075114418617e-11,2.2181437467476999e-10,0.00038966679124735235,-3.559936922831238
253,-0.08867899999999995,0.5484722752821899,-0.3430392158001001,2.5019944423010092e-11,2.198917635821766e-10,0.0003711711373931678,-3.057576750040785
254,-0.08248843750000001,0.5580879473449601,-0.341981070862142,2.2913572678537338e-11,2.1243858565043287e-10,0.00035385418718607487,-2.404827736614917
255,-0.08095062500000005,0.5507968097073588,-0.33588430899455224,2.1035636267362853e-11,3.204340249154847e-10,0.00033979195576666285,-2.5147060672766828
256,-0.0994779375,0.5320538515603452,-0.3390761794583967,1.9649349696069827e-11,2.033450522119522e-10,0.00032638403654466664,-1.7370110652785258
257,-0.063094125,0.5713352971688097,-0.34080974571995126,1.8745471580612786e-11,1.9540267438351448e-10,0.0003121602436978526,-1.3054185856107063
258,-0.11041843750000002,0.5122809259973298,-0.3440973224659161,1.798536836747874e-11,1.7964565700348139e-10,0.00029843016067996383,-0.7986837366749975
259,-0.07838856250000004,0.541581461664932,-0.34540916194223115,1.7542416702105066e-11,1.8693369338648218e-10,0.00028536609929070197,-0.8092995811409799
260,-0.110736375,0.4977079232226304,-0.3567466651402047,1.7325513261175526e-11,1.74561148952681e-10,0.0002723671056830112,-0.04430033928649053
261,-0.10625931249999998,0.5129833451632407,-0.3384765707929155,1.713624414595557e-11,1.7229434606694752e-10,0.0002602736555976675,-0.4580169908238139
262,-0.05490787500000005,0.5798346927856438,-0.3385913740891165,1.725846182037988e-11,1.7736452548611747e-10,0.0002490100678977099,0.8241799742257389
263,-0.08054649999999997,0.5431717227438799,-0.34407957002328315,1.769122950719241e-11,1.6000659542165333e-10,0.0002371681915903873,0.6914142868248508
264,-0.10384093750000001,0.5176983644554732,-0.3490204522790608,1.7953799793469748e-11,1.6139754690579927e-10,0.00022627412525195423,-0.1318112729884022
265,-0.09260337500000004,0.5236101927232758,-0.35072388666391274,1.78663012467998e-11,1.606022637078887e-10,0.00021643346006160582,-0.4139321366661781
266,-0.08335124999999999,0.5385705472815431,-0.35270893200950615,1.7532587523222948e-11,1.5397930788343348e-10,0.000206603042080245,-0.4656859899930983
267,-0.09494387500000001,0.5270002194002373,-0.3392535369113293,1.711934042984288e-11,1.5420357856960118e-10,0.0001972451025199866,-0.8785491263963837
268,-0.04265431249999996,0.5962137345969344,-0.33568601899781847,1.6626761926391582e-11,1.5496130103335254e-10,0.00018857042912814282,-0.7827032929908511
269,-0.08860237500000001,0.5289103887878481,-0.33216356492755383,1.611363937455181e-11,1.522076670743053e-10,0.00018032101082909982,-0.9818685925408696
270,-0.08006118750000002,0.537481611279841,-0.33852367100231606,1.551685546487968e-11,1.4831499187462482e-10,0.00017261558350694552,-1.3575453475741737
271,-0.07060937499999997,0.5489852681913877,-0.3452388459088784,1.4871546119466643e-11,1.466273565938399e-10,0.00016476808051508305,-1.1206522098113616
272,-0.0910014375,0.5273363301003963,-0.3394483929760015,1.4092881273885038e-11,1.4867107696425405e-10,0.00015748559414474264,-2.109160869583046
273,-0.055044562500000005,0.5725269361767508,-0.3388255575118227,1.3146260612991208e-11,1.3910996331322498e-10,0.00014983853614502381,-2.078179813228905
274,-0.07319568750000005,0.5372405280054309,-0.34300131322033733,1.2166388072595888e-11,1.455463585608231e-10,0.00014383748566986997,-2.7137484534646443
275,-0.03802724999999996,0.5860345535863299,-0.34197570194359367,1.112231395236473e-11,1.455202855941084e-10,0.00013764687309540338,-2.6933245392814964
276,-0.06003637500000003,0.5625952926263448,-0.34511163079390883,1.0282836684907636e-11,1.4515623315079142e-10,0.00013157794494411372,-2.5492611227288795
277,-0.09372575000000005,0.5134330144753545,-0.34590717910270624,9.384525953586587e-12,1.3893217308540178e-10,0.0001264453239706716,-2.8949734409690757
278,-0.05099699999999996,0.567563501837335,-0.3409252130282452,8.534179249040366e-12,1.376477104535351e-10,0.00012093478538128295,-3.1861258930278384
279,-0.052760625000000005,0.5698656551185258,-0.33731018536809815,7.715007102378792e-12,1.3953091495478052e-10,0.00011600684038048517,-3.4096482947727513
280,-0.05198693750000005,0.5696281009624619,-0.3429603538437317,6.959273640847358e-12,1.399383628748896e-10,0.00011181135304895039,-3.4480761954441013
281,-0.051726937500000014,0.5620152068605698,-0.346554912307262,6.284742170150838e-12,1.4592168214644005e-10,0.0001073007873293137,-3.028389089014971
282,-0.08873975,0.5328775836590018,-0.3417250094868733,5.671775948791963e-12,1.2715538695673921e-10,0.00010290387251353237,-3.298424678967849
283,-0.06710450000000001,0.5580624918461395,-0.3406211273688881,5.146937518907921e-12,1.3468782546836826e-10,9.85954058438276e-05,-3.570488357629182
284,-0.05297712499999996,0.5623752813926293,-0.341773760085529,4.5819059753365295e-12,1.3638788985481203e-10,9.479452197258508e-05,-4.054979706474174
285,-0.12028987499999999,0.4887252061781048,-0.3342081662091639,4.036797423456167e-12,1.3201287330465454e-10,9.139310906579826e-05,-4.325438951873682
286,-0.05572474999999999,0.5651197913114577,-0.3408531509908955,3.565095944267617e-12,1.2814532927421123e-10,8.800753552483993e-05,-4.387473485229938
287,-0.10656374999999996,0.49596149292266806,-0.3533659879532509,3.1002314654634614e-12,1.3224295183959324e-10,8.402977305710834e-05,-5.0214510681497675
288,-0.09444118749999997,0.518704648875455,-0.3371025354420361,2.682871390121087e-12,1.2953070771542507e-10,8.012693944880386e-05,-5.412605047986992
289,-0.07238256249999997,0.5403057619973511,-0.3480856450072503,2.3205369529679026e-12,1.2998775545185223e-10,7.701885973861293e-05,-5.280822086261169
290,-0.0930220625,0.5202683095881506,-0.3492241827527197,1.9810177190193003e-12,1.3247907791371355e-10,7.358157232147974e-05,-5.9232968273701045
291,-0.04784487500000001,0.5749652374488945,-0.33964722553235227,1.6931032977364334e-12,1.2800246299056438e-10,6.979935370807548e-05,-6.126913209248856
292,-0.08234443749999998,0.5272740219868073,-0.3556846099439708,1.4374197058458439e-12,1.3598409805911982e-10,6.672362009612976e-05,-6.426822174070318
293,-0.1170234375,0.47976734213323347,-0.3485920215306859,1.2128061553042013e-12,1.3153446244698722e-10,6.378734435872946e-05,-6.541333074102119
294,-0.053699562499999964,0.5711788409313535,-0.3404644081183508,1.0292477056903034e-12,1.2472796636518547e-10,6.105208182934552e-05,-6.648874461468199
295,-0.046981750000000044,0.5702049792359665,-0.3367622841989961,8.596970031785603e-13,1.7802365807826563e-10,5.862108050552801e-05,-7.885193608602294
296,-0.03911906249999997,0.5834158801412926,-0.3223534637338317,7.121363857620098e-13,1.3466447691887154e-10,5.6251485714787835e-05,-7.40941905445658
297,-0.07860231250000005,0.5452794408882183,-0.33565205733698594,5.962788491515197e-13,1.1861988910456055e-10,5.3774210682901745e-05,-6.996472122963895
298,-0.03669774999999997,0.5968567942340511,-0.32904816334292786,5.009393044725619e-13,1.3015597776259106e-10,5.1688587222231314e-05,-7.9608445864349635
299,-0.09573224999999996,0.5146826566559423,-0.3516770581638185,4.1839388312787055e-13,1.2894981348324423e-10,4.909109201090398e-05,-7.051338640034991
300,-0.08020887499999996,0.532451069348133,-0.3460216731416921,3.528125378340027e-13,1.2576012744238326e-10,4.715403503001027e-05,-7.427273776850248
301,-0.07762449999999999,0.5472550006212932,-0.344353758635779,2.95382177904238e-13,1.363236283684871e-10,4.5099826924708805e-05,-7.215132422235331
302,-0.07631862499999997,0.5417289612249246,-0.3361704991444929,2.469488017116561e-13,1.2584985864965327e-10,4.334702716212621e-05,-7.912680832248665
303,-0.07187493749999996,0.5372684123992225,-0.34867225726503775,2.0571264346478475e-13,1.2998385841829403e-10,4.163299532003657e-05,-7.816433720861441
304,-0.11870906250000002,0.48527783892859644,-0.35080086155842205,1.722481184304849e-13,1.1902068175362424e-10,3.9365705779383335e-05,-7.491637397165562
305,-0.08060393749999994,0.5308738819076919,-0.34848258230394596,1.4489921792706338e-13,1.3307991522918613e-10,3.819110582441028e-05,-7.072894039448728
306,-0.021088624999999972,0.6050218200304402,-0.3368675532783398,1.223332140996977e-13,1.3063752897972083e-10,3.6448299976076335e-05,-7.893156480740478
307,-0.0894636875,0.5161864053333733,-0.34951966490804637,1.0153267004930467e-13,1.210711088248894e-10,3.47433653347676e-05,-8.139819075613149
308,-0.05724206249999997,0.5664915829151266,-0.33556153034842373,8.45208710236268e-14,1.292654218484543e-10,3.357946127345436e-05,-8.013195804574273
309,-0.08597868750000004,0.530912050230993,-0.3333113383667524,7.075742015632877e-14,1.245328896743769e-10,3.188070625335306e-05,-8.193552478584742
310,-0.06394481249999995,0.5617829536498471,-0.33836207799243,5.867716432289497e-14,1.3404437514958732e-10,3.046040320879095e-05,-8.536046510088553
311,-0.058942937500000014,0.5654327140113032,-0.3362761743992801,4.9252726002409e-14,1.264832558190763e-10,2.8945348503374838e-05,-7.708519647630413
312,-0.07338481249999995,0.5488679148017037,-0.3411987554752975,4.1421733066974776e-14,1.2540666574935852e-10,2.8160949757753012e-05,-8.02668225265986
313,-0.08151900000000001,0.5278351024042359,-0.35174272587342725,3.458747661596347e-14,1.3285663169622403e-10,2.6990757424988608e-05,-8.655361344548849
314,-0.057148812500000035,0.5710077836177248,-0.3457911111013226,2.88081709812358e-14,1.232163132576222e-10,2.5820439683216773e-05,-8.259230713983113
315,-0.08055975000000004,0.5290093754536794,-0.3377671678120164,2.4024765985048156e-14,1.2997848223657507e-10,2.4966607173854893e-05,-8.343331163975508
316,-0.04259537499999999,0.5849195405196209,-0.3378954990931676,2.010379031123869e-14,1.2626724945792582e-10,2.3718988869201258e-05,-8.782344382069814
317,-0.061493937499999984,0.5646170067853291,-0.3392891340487369,1.675597694269951e-14,1.2414841776645764e-10,2.2800335403192607e-05,-8.221100771268858
318,-0.03518293750000001,0.5866923617230909,-0.34098515867161133,1.4060332367116471e-14,1.2667309951783802e-10,2.1642562805621043e-05,-8.256245881836554
319,-0.09458825000000004,0.5104893918559805,-0.34486656666063814,1.1775128782807436e-14,1.3062775625848307e-10,2.1304951235251383e-05,-8.698989109924792
320,-0.04461824999999997,0.573379755570036,-0.34968999575975235,9.879424565942351e-15,1.3952106338924155e-10,2.0649193998262846e-05,-8.467463295476795
321,-0.07353149999999997,0.5406202887973772,-0.34024302361220904,8.321425056884978e-15,1.1813333300698387e-10,1.9304708733966738e-05,-7.895467141736394
322,-0.07152406249999999,0.5496491220178469,-0.3466721741543274,7.0023823365957374e-15,1.2698299937741927e-10,1.8497295083475723e-05,-8.790716265938011
323,-0.04534181250000002,0.5838907859107705,-0.33236097522005065,5.815346169380727e-15,1.2653683498888517e-10,1.7948789762688408e-05,-8.45067477335847
324,-0.10677293750000005,0.49967659847329904,-0.33947829901253884,4.930514424441324e-15,1.2549529746114378e-10,1.7016810811388907e-05,-8.146906912418137
325,-0.08576268750000005,0.5355793943636894,-0.3533155698909652,4.1732456479857286e-15,1.3116902461904238e-10,1.6375001043660938e-05,-8.22297548681528
326,-0.07743037500000005,0.5359273391087933,-0.3535589998522476,3.4847641677821226e-15,1.3125506210728034e-10,1.614300336535148e-05,-9.28102808368827
327,-0.07370943750000003,0.5397908521147717,-0.3372692657941002,2.9044249995032687e-15,1.232857627517544e-10,1.5292579317503086e-05,-9.370976773114442
328,-0.10601024999999997,0.49959893060417465,-0.3551109085707652,2.423982299470302e-15,1.2995643554067472e-10,1.4973922290159021e-05,-8.776341762633441
329,-0.05178068749999998,0.560097124385313,-0.3450452723296616,2.045652397091785e-15,1.2482834203125966e-10,1.4682250938754625e-05,-8.21856382309599
330,-0.07828093749999998,0.5355395786964726,-0.34562040573197395,1.712184184809468e-15,1.3429582445567047e-10,1.3701578837657298e-05,-9.48773151833994
331,-0.07297224999999996,0.5328621933133643,-0.3467770142032497,1.4249053790895022e-15,1.1939910305599186e-10,1.3061722676183057e-05,-8.716302853865326
332,-0.04139562500000005,0.5800762254956933,-0.34587520413725853,1.1968914255139405e-15,1.3093576285797015e-10,1.30346925418965e-05,-9.162041291761934
333,-0.08021374999999997,0.5360058163987399,-0.34265578931059737,1.0074424975526423e-15,1.2388542577089086e-10,1.2718449293764125e-05,-8.926123186991578
334,-0.07327293749999997,0.5362050812942385,-0.3500734265746413,8.400688124282816e-16,1.2620243487270112e-10,1.2083622070137126e-05,-9.001585156486518
335,-0.09264050000000001,0.5235802217221533,-0.3379600966405837,7.087705227918964e-16,1.360627725355198e-10,1.2221192151524327e-05,-9.086541551613346
336,-0.09936556249999995,0.5064952055943541,-0.34818118471224535,5.926577494743321e-16,1.2398340627671534e-10,1.1114717607708545e-05,-9.311412740045963
337,-0.04756300000000002,0.5682051851793452,-0.3409763935710102,4.945290000552659e-16,1.201265722667557e-10,1.0851974192057246e-05,-9.522588253143006
338,-0.06247331249999999,0.5505511618747789,-0.35486321073948124,4.1256791117458613e-16,1.3339676565644305e-10,1.0477525934693025e-05,-9.639184494001507
339,-0.07368943750000001,0.5377948376076672,-0.33656911544311335,3.481289170936625e-16,1.308359778953823e-10,1.0693020719717445e-05,-9.039870899958313
340,-0.04983974999999996,0.5748013547466694,-0.33599449798194514,2.932605263292595e-16,1.1901693385649517e-10,9.909215382634812e-06,-8.935486248872254
341,-0.060205375000000005,0.5595488045650415,-0.35010594524618344,2.480494045898649e-16,1.2791106046476297e-10,9.65379146611402e-06,-9.484451298755085
342,-0.0676715,0.5479021746673526,-0.34491624051095005,2.0686816450962422e-16,1.280523085400624e-10,9.528004463471069e-06,-9.733741066429053
343,-0.10858018749999998,0.506436362337292,-0.341967231386276,1.7354113737717115e-16,1.28589265351611e-10,9.221483748587734e-06,-9.550983537570692
344,-0.07286674999999998,0.5478725181929062,-0.3466359101128316,1.4347197350088183e-16,1.3293299605050576e-10,9.216788578647912e-06,-10.533440700164245
345,-0.08559762500000001,0.5296482419339822,-0.3390078521783996,1.1963280232172924e-16,1.1733557309744364e-10,8.654632716273264e-06,-9.186355951127041
346,-0.12029231250000005,0.4774322830084352,-0.35472511259057343,1.0108959926636076e-16,1.3461729365057564e-10,8.69651531848135e-06,-9.81566832063147
347,-0.09727025,0.5033857432225751,-0.3536281718219424,8.479339102144876e-17,1.2906279691659134e-10,8.135040514643021e-06,-9.331466825003522
348,-0.04722887499999995,0.5756104255130478,-0.34617557622000705,7.141347390650791e-17,1.2703502225975026e-10,7.9812253524406e-06,-9.792488456198582
349,-0.03214537500000003,0.5969279098434329,-0.3305832697130371,5.957054313922735e-17,1.2483374281154429e-10,7.853875250946976e-06,-10.202892960152903
350,-0.05250431249999998,0.5679429026700658,-0.33850753703215064,4.946396727115151e-17,1.3285804827280024e-10,7.25622247198565e-06,-10.00966839661272
351,-0.05187643750000004,0.5699025138798754,-0.34392378373576993,4.138347003118258e-17,1.2433794343821862e-10,7.832137818130794e-06,-10.420010199829312
352,-0.06134756249999995,0.5614867619054651,-0.341984194916561,3.442604001182792e-17,1.3501125007627333e-10,6.986172937830378e-06,-10.594643998072998
353,-0.07699868750000005,0.535512383317156,-0.3408793296173555,2.852971721973191e-17,1.291317191343249e-10,6.993937763275808e-06,-10.8250512175711
354,-0.06931162499999999,0.5445264951239583,-0.3437576128115533,2.3832451304113605e-17,1.2393623460873715e-10,6.533971781666007e-06,-9.971645375133413
355,-0.05608599999999997,0.5742122894930877,-0.3342655178965708,1.998858249439778e-17,1.259503942774518e-10,7.183455429019925e-06,-10.237136097314774
356,-0.06104050000000005,0.5589767742070322,-0.3389458915581547,1.6864929961800573e-17,1.2469067421960076e-10,6.87642809340008e-06,-10.071663110991665
357,-0.07920974999999997,0.5412481338248524,-0.3433608663678419,1.4114020360419605e-17,1.290130438300119e-10,7.403592425607406e-06,-10.140931818775064
358,-0.06205737499999997,0.5564602448753843,-0.34107821850036574,1.1767305254235155e-17,1.382056840781069e-10,6.658189769323153e-06,-10.2840930353755
359,-0.060007062499999986,0.5521990240323037,-0.345385227572158,9.844114594380879e-18,1.2003301606151316e-10,6.956903409097979e-06,-9.907866147492344
360,-0.0873421875,0.5266229988829476,-0.34656937263377185,8.299888443463167e-18,1.255661354155826e-10,6.4013809596273044e-06,-10.399799887688337
361,-0.13460475000000005,0.4673079099015354,-0.3442867659160086,6.874105415875033e-18,1.3549995361697134e-10,6.057075868270365e-06,-10.968378751952509
362,-0.07866262499999999,0.5324792068542971,-0.34760340227673114,5.7349304505826074e-18,1.3293414024952827e-10,5.5217502651348795e-06,-10.895751325845476
363,-0.076992375,0.5471793991717228,-0.34800915214955397,4.81889213556049e-18,1.2497636938724578e-10,5.742530326109256e-06,-9.408561872693198
364,-0.09094168749999998,0.5123970938100599,-0.3500493134992356,4.0724108533575255e-18,1.2303476455550578e-10,5.816272351474642e-06,-10.538861454081122
365,-0.10655456249999995,0.49523351739937377,-0.35334033354722877,3.393503427251655e-18,1.2146370108684153e-10,6.289357365015379e-06,-11.361456465368008
366,-0.092299625,0.5201760692190972,-0.3384667707159058,2.817198349593908e-18,1.4010458129215315e-10,5.440514914866688e-06,-10.636773705665133
367,-0.04252881249999996,0.581729854443342,-0.34240135071905786,2.353787846629394e-18,1.3025922825843978e-10,6.0080108125444e-06,-11.04983039506244
368,-0.05795606249999996,0.5624431037507016,-0.34910023686123903,1.9604758135024743e-18,1.202904517508449e-10,5.969099254552772e-06,-11.23445697440799
369,-0.08453975000000002,0.5325236827586163,-0.3548151694379046,1.6331738428641465e-18,1.3105926326850423e-10,5.450252435205266e-06,-11.139135734479687
370,-0.037719124999999964,0.579273275633657,-0.34178602937285074,1.3688721683494046e-18,1.2804152447219164e-10,5.646958695831832e-06,-10.791467088966252
371,-0.051488437499999984,0.566462234358615,-0.34400171980761934,1.1415409276502712e-18,1.259616672240178e-10,4.913641459128567e-06,-10.909493393503487
372,-0.05066118750000004,0.5705684867759396,-0.33503445351054284,9.578791017853417e-19,1.2575270462810754e-10,5.6960261806341455e-06,-11.113024891275186
373,-0.10087900000000005,0.5069808847354953,-0.3465425256973267,8.063411908275355e-19,1.2821837474563224e-10,5.017788911563949e-06,-10.708412996351536
374,-0.049990437499999985,0.576807404012768,-0.34701545669286066,6.721990513276703e-19,1.4100911724369986e-10,5.36105879481756e-06,-10.813127517334896
375,-0.08336243750000005,0.5354840725962975,-0.3470868790730281,5.6783711186014165e-19,1.1541936472025985e-10,5.237835573290286e-06,-11.460161318209124
376,-0.04344918750000004,0.5817487905252068,-0.3311516306041375,4.713042525121645e-19,1.3704305125143696e-10,5.322668980947452e-06,-11.005622962035003
377,-0.01749437499999995,0.6052850784912642,-0.3325080730595346,3.9437760081283405e-19,1.2501104571363293e-10,5.213798073082987e-06,-11.609739922770927
378,-0.07420793749999999,0.5371283066139,-0.345045136348896,3.293769775228866e-19,1.250308934932342e-10,4.7923785469439055e-06,-11.366745942277003
379,-0.06920012499999995,0.5503594904897916,-0.3486093014922269,2.7465524028959335e-19,1.2655140290873864e-10,5.528585554610153e-06,-11.5500452576911
380,-0.06253537499999995,0.549915713630714,-0.3385108527358758,2.286131665862386e-19,1.2830240528440971e-10,5.245073879803755e-06,-11.65911747047923
381,-0.07085612500000005,0.5472740535024299,-0.3469782330509992,1.9228264014664778e-19,1.2576823073586095e-10,5.460849645859376e-06,-10.666218582164035
382,-0.08863218750000001,0.523924586856316,-0.34653456087982887,1.6036155335558577e-19,1.3129833346799988e-10,5.583726383001035e-06,-12.140071224387016
383,-0.07850049999999997,0.5344263432155165,-0.3461069863947768,1.3417167599719592e-19,1.280578441735328e-10,5.105122408377356e-06,-11.214316183018123
384,-0.05648362500000004,0.5653356643418724,-0.3482301272152321,1.132274931527956e-19,1.197461817336352e-10,4.952935270735179e-06,-11.220657952837607
385,-0.05282087499999999,0.5710469886536795,-0.33728749380006195,9.462399802505968e-20,1.337169894641568e-10,5.006825364032765e-06,-11.619317450002216
386,-0.05081643749999998,0.5691551945286487,-0.33993509409538925,7.911261550420946e-20,1.3987467304703086e-10,4.342229006576545e-06,-11.364002486049703
387,-0.05026474999999997,0.5699504740975796,-0.3424476017126311,6.640052963387899e-20,1.208940003296494e-10,5.2752616681273205e-06,-11.41731652912738
388,-0.08333918750000002,0.5265087727932012,-0.34719100770637384,5.571804266567934e-20,1.3058889280000982e-10,4.36706068057379e-06,-11.813288303634364
389,-0.11643174999999995,0.48604536907902185,-0.3564237761608661,4.6463278893934607e-20,1.3158340694138883e-10,4.728230963457338e-06,-11.71619368433587
